//**************************************************************************************************************
//File Type: Amalfi PA Test Measurment Data Log File
//Log File Format Version: 1
//Test Type:Auto Script
//Serial Number: xAM8901-TB0C-T-U-CB-SN004
//Part Number (Chip ID): AM8901 B0C
//Chip Model: Chiarlo 8901 EDGE PAM
//DUT Test GUI Version Number: Rev. A1.00.292
//FPGA Version Number: 21
//PICC Version Number: 13
//Station Number: 2
//Test Date & Time: 02-17-2010 17:42:42
//Temperature Soak Time (in secs): Test @ Ambient
//Script File Name: l:\Lab & Testing\XS\PAM\AM8901 Spec Test\GSM\AM8901_B0C_Reg27_X3_Quadband_Nominal_LB_long.script
//ATR Correlation Log File Not Found.
//Comment:
//**************************************************************************************************************																																																						
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	VRamp Search Directory	VRamp Search Start(Volt)	VRamp Search Stop(Volt)	TRP Target Power(dBm)	Waveform File Name	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment
2	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8901\AM8901_B0C_v027.map	Polar EDGE	SSSZ1111	Null	0.85	1.8	32	GSM_WFM1.wfm	H1B	LBIn	-25.75	0	0	-6.93	1748	4.5	3	0	0	1	0	0	0	1	0	44.493876	44.48698	34.167364	8.417364	1.30548	4.49434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	120	b	25	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.1.750v_ramp.txt	2/17/2010	19:46:49	No comments(this is a filler only).
2	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8901\AM8901_B0C_v027.map	Polar EDGE	SSSZ1111	Null	0.85	1.8	32	GSM_WFM1.wfm	H1B	LBIn	-25.75	0	0	-6.93	1748	3.5	3	0	0	1	0	0	0	1	0	44.420095	44.411247	33.077345	7.327345	1.30857	3.494283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	120	b	25	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.1.750v_ramp.txt	2/17/2010	19:46:50	No comments(this is a filler only).
2	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8901\AM8901_B0C_v027.map	Polar EDGE	SSSZ1111	Null	0.85	1.8	32	GSM_WFM1.wfm	H1B	LBIn	-25.75	0	0	-6.93	1748	2.7	3	0	0	1	0	0	0	1	0	40.002961	39.989925	30.939591	5.189591	1.15206	2.693965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	120	c00b	25	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.1.750v_ramp.txt	2/17/2010	19:46:51	No comments(this is a filler only).
2	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8901\AM8901_B0C_v027.map	Polar EDGE	SSSZ1111	Null	0.85	1.8	32	GSM_WFM1.wfm	H1B	LBIn	-25.75	0	0	-6.93	1748	4.5	6	0	0	1	0	0	0	1	0	44.51479	44.501028	34.168166	8.418166	1.30511	4.494332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	120	b	25	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.1.750v_ramp.txt	2/17/2010	19:46:53	No comments(this is a filler only).
2	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8901\AM8901_B0C_v027.map	Polar EDGE	SSSZ1111	Null	0.85	1.8	32	GSM_WFM1.wfm	H1B	LBIn	-25.75	0	0	-6.93	1748	3.5	6	0	0	1	0	0	0	1	0	44.456845	44.439172	33.076119	7.326119	1.30716	3.494174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	120	b	25	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.1.750v_ramp.txt	2/17/2010	19:46:54	No comments(this is a filler only).
2	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8901\AM8901_B0C_v027.map	Polar EDGE	SSSZ1111	Null	0.85	1.8	32	GSM_WFM1.wfm	H1B	LBIn	-25.75	0	0	-6.93	1748	2.7	6	0	0	1	0	0	0	1	0	39.986977	39.960975	30.938998	5.188998	1.15243	2.693808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	120	c00b	25	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.1.750v_ramp.txt	2/17/2010	19:46:54	No comments(this is a filler only).
2	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8901\AM8901_B0C_v027.map	Polar EDGE	SSSZ1111	Null	0.85	1.8	32	GSM_WFM1.wfm	H1B	LBIn	-25.8	0	0	-7.11	1785	4.5	0	0	0	1	0	0	0	1	0	45.942848	45.939485	34.244037	8.444037	1.28684	4.494292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	120	b	25	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.1.750v_ramp.txt	2/17/2010	19:46:57	No comments(this is a filler only).
2	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8901\AM8901_B0C_v027.map	Polar EDGE	SSSZ1111	Null	0.85	1.8	32	GSM_WFM1.wfm	H1B	LBIn	-25.8	0	0	-7.11	1785	3.5	0	0	0	1	0	0	0	1	0	44.564174	44.55983	33.000953	7.200953	1.28158	3.494328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	120	b	25	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.1.750v_ramp.txt	2/17/2010	19:46:57	No comments(this is a filler only).
2	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8901\AM8901_B0C_v027.map	Polar EDGE	SSSZ1111	Null	0.85	1.8	32	GSM_WFM1.wfm	H1B	LBIn	-25.8	0	0	-7.11	1785	2.7	0	0	0	1	0	0	0	1	0	40.99834	40.991825	30.878925	5.078925	1.10846	2.694054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	120	c00b	25	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.1.750v_ramp.txt	2/17/2010	19:46:58	No comments(this is a filler only).
2	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8901\AM8901_B0C_v027.map	Polar EDGE	SSSZ1111	Null	0.85	1.8	32	GSM_WFM1.wfm	H1B	LBIn	-25.8	0	0	-7.11	1785	4.5	3	0	0	1	0	0	0	1	0	45.958598	45.951883	34.243254	8.443254	1.2861	4.494526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	120	b	25	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.1.750v_ramp.txt	2/17/2010	19:47:00	No comments(this is a filler only).
2	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8901\AM8901_B0C_v027.map	Polar EDGE	SSSZ1111	Null	0.85	1.8	32	GSM_WFM1.wfm	H1B	LBIn	-25.8	0	0	-7.11	1785	3.5	3	0	0	1	0	0	0	1	0	44.695518	44.686834	33.00562	7.20562	1.27917	3.494377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	120	b	25	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.1.750v_ramp.txt	2/17/2010	19:47:01	No comments(this is a filler only).
2	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8901\AM8901_B0C_v027.map	Polar EDGE	SSSZ1111	Null	0.85	1.8	32	GSM_WFM1.wfm	H1B	LBIn	-25.8	0	0	-7.11	1785	2.7	3	0	0	1	0	0	0	1	0	41.103306	41.090285	30.882251	5.082251	1.1065	2.693996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	120	c00b	25	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.1.750v_ramp.txt	2/17/2010	19:47:02	No comments(this is a filler only).
2	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8901\AM8901_B0C_v027.map	Polar EDGE	SSSZ1111	Null	0.85	1.8	32	GSM_WFM1.wfm	H1B	LBIn	-25.8	0	0	-7.11	1785	4.5	6	0	0	1	0	0	0	1	0	46.065839	46.052421	34.247038	8.447038	1.28427	4.494367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	120	b	25	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.1.750v_ramp.txt	2/17/2010	19:47:04	No comments(this is a filler only).
2	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8901\AM8901_B0C_v027.map	Polar EDGE	SSSZ1111	Null	0.85	1.8	32	GSM_WFM1.wfm	H1B	LBIn	-25.8	0	0	-7.11	1785	3.5	6	0	0	1	0	0	0	1	0	44.810774	44.793402	33.00533	7.20533	1.2758	3.494363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	120	b	25	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.1.750v_ramp.txt	2/17/2010	19:47:04	No comments(this is a filler only).
2	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8901\AM8901_B0C_v027.map	Polar EDGE	SSSZ1111	Null	0.85	1.8	32	GSM_WFM1.wfm	H1B	LBIn	-25.8	0	0	-7.11	1785	2.7	6	0	0	1	0	0	0	1	0	41.240976	41.214909	30.882452	5.082452	1.10287	2.693965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	120	c00b	25	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.1.750v_ramp.txt	2/17/2010	19:47:05	No comments(this is a filler only).
